week,position,song,artist
1998-02-16 00:00:00,29,Gettin' Jiggy Wit It,Will Smith
1998-02-16 00:00:00,30,What Would Happen,Meredith Brooks
1998-02-16 00:00:00,31,"No, No, No",Destiny's Child
1998-02-16 00:00:00,32,Father,Ll Cool J
1998-02-16 00:00:00,33,Pink,Aerosmith
1998-02-16 00:00:00,34,Dangerous,Busta Rhymes
1998-02-16 00:00:00,35,What You Want,Mase &amp; Total
1998-02-16 00:00:00,36,Gone Till November,Wyclef Jean
1998-02-16 00:00:00,37,Swing My Way,"<img border=""0"" class=""lazyimg"" src=""https://top40-charts.com/images/spacer.gif"" width=""75""/>"
1998-02-16 00:00:00,38,I Want You Back,NSync
1998-02-16 00:00:00,39,We're Not Making Love No More,Dru Hill
1998-02-16 00:00:00,40,Back To You,Bryan Adams
1998-02-23 00:00:00,1,My Heart Will Go On,Celine Dion
1998-02-23 00:00:00,2,"Truly,madly,deeply",Savage Garden
1998-02-23 00:00:00,3,3 Am,Matchbox 20
1998-02-23 00:00:00,4,Together Again,Janet Jackson
1998-02-23 00:00:00,5,As Long As You Love Me,Backstreet Boys
1998-02-23 00:00:00,6,Walkin' On The Sun,Smash Mouth
1998-02-23 00:00:00,7,Kiss The Rain,Billie Myers
1998-02-23 00:00:00,8,Gettin' Jiggy Wit It,Will Smith
1998-02-23 00:00:00,9,How's It Going To Be,Third Eye Blind
1998-02-23 00:00:00,10,You Make Me Wanna...,Usher
1998-02-23 00:00:00,11,Show Me Love,Robyn
1998-02-23 00:00:00,12,Time Of Your Life,Green Day
1998-02-23 00:00:00,13,Are You Jimmy Ray?,Jimmy Ray
1998-02-23 00:00:00,14,Tubthumping,Chumbawamba
1998-02-23 00:00:00,15,Fly,Sugar Ray
1998-02-23 00:00:00,16,The Mummers' Dance,Loreena Mckennitt
1998-02-23 00:00:00,17,Too Much,Spice Girls
1998-02-23 00:00:00,18,A Song For Mama,Boyz II Men
1998-02-23 00:00:00,19,I Do,Lisa Loeb
1998-02-23 00:00:00,20,I Don't Want To Wait,Paula Cole
1998-02-23 00:00:00,21,Nice &amp; Slow,"<img border=""0"" class=""lazyimg"" src=""https://top40-charts.com/images/spacer.gif"" width=""75""/>"
1998-02-23 00:00:00,22,All My Life,K-Ci &amp; JoJo
1998-02-23 00:00:00,23,I Don't Ever Want To See You Again,Uncle Sam
1998-02-23 00:00:00,24,How Do I Live,LeAnn Rimes
1998-02-23 00:00:00,25,Pink,Aerosmith
1998-02-23 00:00:00,26,I Know Where It's At,All Saints
1998-02-23 00:00:00,27,Been Around The World,Puff Daddy &amp; The Family
1998-02-23 00:00:00,28,I Want You Back,NSync
1998-02-23 00:00:00,29,Love You Down,Inoj
1998-02-23 00:00:00,30,"No, No, No",Destiny's Child
1998-02-23 00:00:00,31,Brick,Ben Folds Five
1998-02-23 00:00:00,32,Heaven,Nu Flavor
1998-02-23 00:00:00,33,Swing My Way,"<img border=""0"" class=""lazyimg"" src=""https://top40-charts.com/images/spacer.gif"" width=""75""/>"
1998-02-23 00:00:00,34,Gone Till November,Wyclef Jean
1998-02-23 00:00:00,35,Sweet Surrender,Sarah McLachlan
1998-02-23 00:00:00,36,Dangerous,Busta Rhymes
1998-02-23 00:00:00,37,Deja Vu (uptown Baby),Lord Tariq &amp; Peter Gunz
1998-02-23 00:00:00,38,What Would Happen,Meredith Brooks
1998-02-23 00:00:00,39,What You Want,Mase &amp; Total
1998-02-23 00:00:00,40,Father,Ll Cool J
1998-03-02 00:00:00,1,My Heart Will Go On,Celine Dion
1998-03-02 00:00:00,2,"Truly,madly,deeply",Savage Garden
1998-03-02 00:00:00,3,3 Am,Matchbox 20
1998-03-02 00:00:00,4,Together Again,Janet Jackson
1998-03-02 00:00:00,5,As Long As You Love Me,Backstreet Boys
1998-03-02 00:00:00,6,Gettin' Jiggy Wit It,Will Smith
1998-03-02 00:00:00,7,Walkin' On The Sun,Smash Mouth
1998-03-02 00:00:00,8,Kiss The Rain,Billie Myers
1998-03-02 00:00:00,9,You Make Me Wanna...,Usher
1998-03-02 00:00:00,10,How's It Going To Be,Third Eye Blind
1998-03-02 00:00:00,11,Are You Jimmy Ray?,Jimmy Ray
1998-03-02 00:00:00,12,The Mummers' Dance,Loreena Mckennitt
1998-03-02 00:00:00,13,Too Much,Spice Girls
1998-03-02 00:00:00,14,Show Me Love,Robyn
1998-03-02 00:00:00,15,Time Of Your Life,Green Day
1998-03-02 00:00:00,16,All My Life,K-Ci &amp; JoJo
1998-03-02 00:00:00,17,Fly,Sugar Ray
1998-03-02 00:00:00,18,I Want You Back,NSync
1998-03-02 00:00:00,19,Tubthumping,Chumbawamba
1998-03-02 00:00:00,20,Nice &amp; Slow,"<img border=""0"" class=""lazyimg"" src=""https://top40-charts.com/images/spacer.gif"" width=""75""/>"
1998-03-02 00:00:00,21,I Don't Ever Want To See You Again,Uncle Sam
1998-03-02 00:00:00,22,A Song For Mama,Boyz II Men
1998-03-02 00:00:00,23,Pink,Aerosmith
1998-03-02 00:00:00,24,I Don't Want To Wait,Paula Cole
1998-03-02 00:00:00,25,How Do I Live,LeAnn Rimes
1998-03-02 00:00:00,26,I Know Where It's At,All Saints
1998-03-02 00:00:00,27,I Do,Lisa Loeb
1998-03-02 00:00:00,28,Frozen,Madonna
1998-03-02 00:00:00,29,Torn,Natalie Imbruglia
1998-03-02 00:00:00,30,Been Around The World,Puff Daddy &amp; The Family
1998-03-02 00:00:00,31,Swing My Way,"<img border=""0"" class=""lazyimg"" src=""https://top40-charts.com/images/spacer.gif"" width=""75""/>"
1998-03-02 00:00:00,32,"No, No, No",Destiny's Child
1998-03-02 00:00:00,33,Brick,Ben Folds Five
1998-03-02 00:00:00,34,Love You Down,Inoj
1998-03-02 00:00:00,35,What You Want,Mase &amp; Total
1998-03-02 00:00:00,36,Gone Till November,Wyclef Jean
1998-03-02 00:00:00,37,Deja Vu (uptown Baby),Lord Tariq &amp; Peter Gunz
1998-03-02 00:00:00,38,Bitter Sweet Symphony,Verve
1998-03-02 00:00:00,39,Dangerous,Busta Rhymes
1998-03-02 00:00:00,40,Body Bumpin' Yippie-yi-yo,Public Announcement
1998-03-09 00:00:00,1,My Heart Will Go On,Celine Dion
1998-03-09 00:00:00,2,"Truly,madly,deeply",Savage Garden
1998-03-09 00:00:00,3,3 Am,Matchbox 20
1998-03-09 00:00:00,4,Together Again,Janet Jackson
1998-03-09 00:00:00,5,As Long As You Love Me,Backstreet Boys
1998-03-09 00:00:00,6,Gettin' Jiggy Wit It,Will Smith
1998-03-09 00:00:00,7,Kiss The Rain,Billie Myers
1998-03-09 00:00:00,8,Walkin' On The Sun,Smash Mouth
1998-03-09 00:00:00,9,How's It Going To Be,Third Eye Blind
1998-03-09 00:00:00,10,Are You Jimmy Ray?,Jimmy Ray
1998-03-09 00:00:00,11,The Mummers' Dance,Loreena Mckennitt
1998-03-09 00:00:00,12,You Make Me Wanna...,Usher
1998-03-09 00:00:00,13,I Want You Back,NSync
1998-03-09 00:00:00,14,All My Life,K-Ci &amp; JoJo
1998-03-09 00:00:00,15,Too Much,Spice Girls
1998-03-09 00:00:00,16,Show Me Love,Robyn
1998-03-09 00:00:00,17,Nice &amp; Slow,"<img border=""0"" class=""lazyimg"" src=""https://top40-charts.com/images/spacer.gif"" width=""75""/>"
1998-03-09 00:00:00,18,Torn,Natalie Imbruglia
1998-03-09 00:00:00,19,Fly,Sugar Ray
1998-03-09 00:00:00,20,Time Of Your Life,Green Day
1998-03-09 00:00:00,21,I Don't Want To Wait,Paula Cole
1998-03-09 00:00:00,22,Frozen,Madonna
1998-03-09 00:00:00,23,Pink,Aerosmith
1998-03-09 00:00:00,24,Tubthumping,Chumbawamba
1998-03-09 00:00:00,25,I Don't Ever Want To See You Again,Uncle Sam
1998-03-09 00:00:00,26,How Do I Live,LeAnn Rimes
1998-03-09 00:00:00,27,I Know Where It's At,All Saints
1998-03-09 00:00:00,28,Brick,Ben Folds Five
1998-03-09 00:00:00,29,A Song For Mama,Boyz II Men
1998-03-09 00:00:00,30,Bitter Sweet Symphony,Verve
1998-03-09 00:00:00,31,Swing My Way,"<img border=""0"" class=""lazyimg"" src=""https://top40-charts.com/images/spacer.gif"" width=""75""/>"
1998-03-09 00:00:00,32,Been Around The World,Puff Daddy &amp; The Family
1998-03-09 00:00:00,33,"No, No, No",Destiny's Child
1998-03-09 00:00:00,34,What You Want,Mase &amp; Total
1998-03-09 00:00:00,35,Gone Till November,Wyclef Jean
1998-03-09 00:00:00,36,I Do,Lisa Loeb
1998-03-09 00:00:00,37,Deja Vu (uptown Baby),Lord Tariq &amp; Peter Gunz
1998-03-09 00:00:00,38,Body Bumpin' Yippie-yi-yo,Public Announcement
1998-03-09 00:00:00,39,Love You Down,Inoj
1998-03-09 00:00:00,40,Sex And Candy,Marcy Playground
1998-03-16 00:00:00,1,My Heart Will Go On,Celine Dion
1998-03-16 00:00:00,2,"Truly,madly,deeply",Savage Garden
1998-03-16 00:00:00,3,3 Am,Matchbox 20
1998-03-16 00:00:00,4,Together Again,Janet Jackson
1998-03-16 00:00:00,5,As Long As You Love Me,Backstreet Boys
1998-03-16 00:00:00,6,Gettin' Jiggy Wit It,Will Smith
1998-03-16 00:00:00,7,Frozen,Madonna
1998-03-16 00:00:00,8,How's It Going To Be,Third Eye Blind
1998-03-16 00:00:00,9,All My Life,K-Ci &amp; JoJo
1998-03-16 00:00:00,10,Kiss The Rain,Billie Myers
1998-03-16 00:00:00,11,Walkin' On The Sun,Smash Mouth
1998-03-16 00:00:00,12,Are You Jimmy Ray?,Jimmy Ray
1998-03-16 00:00:00,13,The Mummers' Dance,Loreena Mckennitt
1998-03-16 00:00:00,14,I Want You Back,NSync
1998-03-16 00:00:00,15,You Make Me Wanna...,Usher
1998-03-16 00:00:00,16,Torn,Natalie Imbruglia
1998-03-16 00:00:00,17,Nice &amp; Slow,"<img border=""0"" class=""lazyimg"" src=""https://top40-charts.com/images/spacer.gif"" width=""75""/>"
1998-03-16 00:00:00,18,Too Much,Spice Girls
1998-03-16 00:00:00,19,Show Me Love,Robyn
1998-03-16 00:00:00,20,Brick,Ben Folds Five
1998-03-16 00:00:00,21,Sex And Candy,Marcy Playground
1998-03-16 00:00:00,22,Fly,Sugar Ray
1998-03-16 00:00:00,23,Time Of Your Life,Green Day
1998-03-16 00:00:00,24,Bitter Sweet Symphony,Verve
1998-03-16 00:00:00,25,I Don't Ever Want To See You Again,Uncle Sam
1998-03-16 00:00:00,26,How Do I Live,LeAnn Rimes
1998-03-16 00:00:00,27,Pink,Aerosmith
1998-03-16 00:00:00,28,"No, No, No",Destiny's Child
1998-03-16 00:00:00,29,What You Want,Mase &amp; Total
1998-03-16 00:00:00,30,My Father's Eyes,Eric Clapton
1998-03-16 00:00:00,31,I Know Where It's At,All Saints
1998-03-16 00:00:00,32,Swing My Way,"<img border=""0"" class=""lazyimg"" src=""https://top40-charts.com/images/spacer.gif"" width=""75""/>"
1998-03-16 00:00:00,33,Tubthumping,Chumbawamba
1998-03-16 00:00:00,34,Gone Till November,Wyclef Jean
1998-03-16 00:00:00,35,Deja Vu (uptown Baby),Lord Tariq &amp; Peter Gunz
1998-03-16 00:00:00,36,I Don't Want To Wait,Paula Cole
1998-03-16 00:00:00,37,Been Around The World,Puff Daddy &amp; The Family
1998-03-16 00:00:00,38,Body Bumpin' Yippie-yi-yo,Public Announcement
1998-03-16 00:00:00,39,A Song For Mama,Boyz II Men
1998-03-16 00:00:00,40,Too Close,Next
1998-03-23 00:00:00,1,My Heart Will Go On,Celine Dion
1998-03-23 00:00:00,2,"Truly,madly,deeply",Savage Garden
1998-03-23 00:00:00,3,3 Am,Matchbox 20
1998-03-23 00:00:00,4,Frozen,Madonna
1998-03-23 00:00:00,5,Gettin' Jiggy Wit It,Will Smith
1998-03-23 00:00:00,6,Together Again,Janet Jackson
1998-03-23 00:00:00,7,Kiss The Rain,Billie Myers
1998-03-23 00:00:00,8,As Long As You Love Me,Backstreet Boys
1998-03-23 00:00:00,9,I Want You Back,NSync
1998-03-23 00:00:00,10,All My Life,K-Ci &amp; JoJo
1998-03-23 00:00:00,11,How's It Going To Be,Third Eye Blind
1998-03-23 00:00:00,12,Walkin' On The Sun,Smash Mouth
1998-03-23 00:00:00,13,Are You Jimmy Ray?,Jimmy Ray
1998-03-23 00:00:00,14,The Mummers' Dance,Loreena Mckennitt
1998-03-23 00:00:00,15,Nice &amp; Slow,"<img border=""0"" class=""lazyimg"" src=""https://top40-charts.com/images/spacer.gif"" width=""75""/>"
1998-03-23 00:00:00,16,Torn,Natalie Imbruglia
1998-03-23 00:00:00,17,Bitter Sweet Symphony,Verve
1998-03-23 00:00:00,18,You Make Me Wanna...,Usher
1998-03-23 00:00:00,19,Sex And Candy,Marcy Playground
1998-03-23 00:00:00,20,Brick,Ben Folds Five
1998-03-23 00:00:00,21,Show Me Love,Robyn
1998-03-23 00:00:00,22,Too Much,Spice Girls
1998-03-23 00:00:00,23,"No, No, No",Destiny's Child
1998-03-23 00:00:00,24,My Father's Eyes,Eric Clapton
1998-03-23 00:00:00,25,What You Want,Mase &amp; Total
1998-03-23 00:00:00,26,Fly,Sugar Ray
1998-03-23 00:00:00,27,I Don't Ever Want To See You Again,Uncle Sam
1998-03-23 00:00:00,28,How Do I Live,LeAnn Rimes
1998-03-23 00:00:00,29,Let's Ride,"Montell Jordan, Master P &amp; Silkk The Shocker"
1998-03-23 00:00:00,30,Gone Till November,Wyclef Jean
1998-03-23 00:00:00,31,Time Of Your Life,Green Day
1998-03-23 00:00:00,32,I Don't Want To Wait,Paula Cole
1998-03-23 00:00:00,33,Body Bumpin' Yippie-yi-yo,Public Announcement
1998-03-23 00:00:00,34,Turn Back Time,Aqua
1998-03-23 00:00:00,35,Pink,Aerosmith
1998-03-23 00:00:00,36,Deja Vu (uptown Baby),Lord Tariq &amp; Peter Gunz
1998-03-23 00:00:00,37,Too Close,Next
1998-03-23 00:00:00,38,Tubthumping,Chumbawamba
1998-03-23 00:00:00,39,Do For Love,2 Pac Feat. Eric Williams
1998-03-23 00:00:00,40,Swing My Way,"<img border=""0"" class=""lazyimg"" src=""https://top40-charts.com/images/spacer.gif"" width=""75""/>"
1998-03-30 00:00:00,1,My Heart Will Go On,Celine Dion
1998-03-30 00:00:00,2,"Truly,madly,deeply",Savage Garden
1998-03-30 00:00:00,3,All My Life,K-Ci &amp; JoJo
1998-03-30 00:00:00,4,Frozen,Madonna
1998-03-30 00:00:00,5,3 Am,Matchbox 20
1998-03-30 00:00:00,6,Gettin' Jiggy Wit It,Will Smith
1998-03-30 00:00:00,7,Together Again,Janet Jackson
1998-03-30 00:00:00,8,As Long As You Love Me,Backstreet Boys
1998-03-30 00:00:00,9,I Want You Back,NSync
1998-03-30 00:00:00,10,Torn,Natalie Imbruglia
1998-03-30 00:00:00,11,Nice &amp; Slow,"<img border=""0"" class=""lazyimg"" src=""https://top40-charts.com/images/spacer.gif"" width=""75""/>"
1998-03-30 00:00:00,12,Kiss The Rain,Billie Myers
1998-03-30 00:00:00,13,Bitter Sweet Symphony,Verve
1998-03-30 00:00:00,14,How's It Going To Be,Third Eye Blind
1998-03-30 00:00:00,15,Walkin' On The Sun,Smash Mouth
1998-03-30 00:00:00,16,You Make Me Wanna...,Usher
1998-03-30 00:00:00,17,Sex And Candy,Marcy Playground
1998-03-30 00:00:00,18,Are You Jimmy Ray?,Jimmy Ray
1998-03-30 00:00:00,19,The Mummers' Dance,Loreena Mckennitt
1998-03-30 00:00:00,20,Brick,Ben Folds Five
1998-03-30 00:00:00,21,My Father's Eyes,Eric Clapton
1998-03-30 00:00:00,22,Show Me Love,Robyn
1998-03-30 00:00:00,23,Too Much,Spice Girls
1998-03-30 00:00:00,24,What You Want,Mase &amp; Total
1998-03-30 00:00:00,25,Let's Ride,"Montell Jordan, Master P &amp; Silkk The Shocker"
1998-03-30 00:00:00,26,"No, No, No",Destiny's Child
1998-03-30 00:00:00,27,Gone Till November,Wyclef Jean
1998-03-30 00:00:00,28,Do You Really Want Me,Robyn
1998-03-30 00:00:00,29,Deja Vu (uptown Baby),Lord Tariq &amp; Peter Gunz
1998-03-30 00:00:00,30,Body Bumpin' Yippie-yi-yo,Public Announcement
1998-03-30 00:00:00,31,Turn Back Time,Aqua
1998-03-30 00:00:00,32,I Don't Ever Want To See You Again,Uncle Sam
1998-03-30 00:00:00,33,How Do I Live,LeAnn Rimes
1998-03-30 00:00:00,34,Fly,Sugar Ray
1998-03-30 00:00:00,35,Too Close,Next
1998-03-30 00:00:00,36,I Don't Want To Wait,Paula Cole
1998-03-30 00:00:00,37,Romeo And Juliet,Sylk-e. Fyne Featuring Chill
1998-03-30 00:00:00,38,You're Still The One,Shania Twain
1998-03-30 00:00:00,39,Time Of Your Life,Green Day
1998-03-30 00:00:00,40,Do For Love,2 Pac Feat. Eric Williams
1998-04-06 00:00:00,1,My Heart Will Go On,Celine Dion
1998-04-06 00:00:00,2,All My Life,K-Ci &amp; JoJo
1998-04-06 00:00:00,3,"Truly,madly,deeply",Savage Garden
1998-04-06 00:00:00,4,Frozen,Madonna
1998-04-06 00:00:00,5,3 Am,Matchbox 20
1998-04-06 00:00:00,6,Gettin' Jiggy Wit It,Will Smith
1998-04-06 00:00:00,7,Sex And Candy,Marcy Playground
1998-04-06 00:00:00,8,Torn,Natalie Imbruglia
1998-04-06 00:00:00,9,I Want You Back,NSync
1998-04-06 00:00:00,10,Together Again,Janet Jackson
1998-04-06 00:00:00,11,As Long As You Love Me,Backstreet Boys
1998-04-06 00:00:00,12,Nice &amp; Slow,"<img border=""0"" class=""lazyimg"" src=""https://top40-charts.com/images/spacer.gif"" width=""75""/>"
1998-04-06 00:00:00,13,Kiss The Rain,Billie Myers
1998-04-06 00:00:00,14,Bitter Sweet Symphony,Verve
1998-04-06 00:00:00,15,Walkin' On The Sun,Smash Mouth
1998-04-06 00:00:00,16,How's It Going To Be,Third Eye Blind
1998-04-06 00:00:00,17,You Make Me Wanna...,Usher
1998-04-06 00:00:00,18,Brick,Ben Folds Five
1998-04-06 00:00:00,19,Are You Jimmy Ray?,Jimmy Ray
1998-04-06 00:00:00,20,The Mummers' Dance,Loreena Mckennitt
1998-04-06 00:00:00,21,My Father's Eyes,Eric Clapton
1998-04-06 00:00:00,22,Do You Really Want Me,Robyn
1998-04-06 00:00:00,23,Show Me Love,Robyn
1998-04-06 00:00:00,24,What You Want,Mase &amp; Total
1998-04-06 00:00:00,25,Too Much,Spice Girls
1998-04-06 00:00:00,26,Let's Ride,"Montell Jordan, Master P &amp; Silkk The Shocker"
1998-04-06 00:00:00,27,Turn Back Time,Aqua
1998-04-06 00:00:00,28,Too Close,Next
1998-04-06 00:00:00,29,Gone Till November,Wyclef Jean
1998-04-06 00:00:00,30,Romeo And Juliet,Sylk-e. Fyne Featuring Chill
1998-04-06 00:00:00,31,"No, No, No",Destiny's Child
1998-04-06 00:00:00,32,Deja Vu (uptown Baby),Lord Tariq &amp; Peter Gunz
1998-04-06 00:00:00,33,You're Still The One,Shania Twain
1998-04-06 00:00:00,34,How Do I Live,LeAnn Rimes
1998-04-06 00:00:00,35,Body Bumpin' Yippie-yi-yo,Public Announcement
1998-04-06 00:00:00,36,I Don't Want To Wait,Paula Cole
1998-04-06 00:00:00,37,Make Em' Say Uhh!,"Master P, Friend &amp;  Silkk The Shocker"
1998-04-06 00:00:00,38,Anytime,Brian Mckight
1998-04-06 00:00:00,39,Amnesia,Chumbawamba
1998-04-06 00:00:00,40,It's Up To You,Tuesdays
1998-04-13 00:00:00,1,"Truly,madly,deeply",Savage Garden
1998-04-13 00:00:00,2,All My Life,K-Ci &amp; JoJo
1998-04-13 00:00:00,3,Torn,Natalie Imbruglia
1998-04-13 00:00:00,4,Frozen,Madonna
1998-04-13 00:00:00,5,3 Am,Matchbox 20
1998-04-13 00:00:00,6,My Heart Will Go On,Celine Dion
1998-04-13 00:00:00,7,Sex And Candy,Marcy Playground
1998-04-13 00:00:00,8,Gettin' Jiggy Wit It,Will Smith
1998-04-13 00:00:00,9,I Want You Back,NSync
1998-04-13 00:00:00,10,Nice &amp; Slow,"<img border=""0"" class=""lazyimg"" src=""https://top40-charts.com/images/spacer.gif"" width=""75""/>"
1998-04-13 00:00:00,11,As Long As You Love Me,Backstreet Boys
1998-04-13 00:00:00,12,Together Again,Janet Jackson
1998-04-13 00:00:00,13,Kiss The Rain,Billie Myers
1998-04-13 00:00:00,14,Bitter Sweet Symphony,Verve
1998-04-13 00:00:00,15,How's It Going To Be,Third Eye Blind
1998-04-13 00:00:00,16,Walkin' On The Sun,Smash Mouth
1998-04-13 00:00:00,17,Brick,Ben Folds Five
1998-04-13 00:00:00,18,You Make Me Wanna...,Usher
1998-04-13 00:00:00,19,My Father's Eyes,Eric Clapton
1998-04-13 00:00:00,20,Too Close,Next
1998-04-13 00:00:00,21,You're Still The One,Shania Twain
1998-04-13 00:00:00,22,Everybody (backstreet's Back),Backstreet Boys
1998-04-13 00:00:00,23,"No, No, No",Destiny's Child
1998-04-13 00:00:00,24,Are You Jimmy Ray?,Jimmy Ray
1998-04-13 00:00:00,25,Do You Really Want Me,Robyn
1998-04-13 00:00:00,26,The Mummers' Dance,Loreena Mckennitt
1998-04-13 00:00:00,27,What You Want,Mase &amp; Total
1998-04-13 00:00:00,28,Let's Ride,"Montell Jordan, Master P &amp; Silkk The Shocker"
1998-04-13 00:00:00,29,Anytime,Brian Mckight
1998-04-13 00:00:00,30,Turn Back Time,Aqua
1998-04-13 00:00:00,31,Romeo And Juliet,Sylk-e. Fyne Featuring Chill
1998-04-13 00:00:00,32,Gone Till November,Wyclef Jean
1998-04-13 00:00:00,33,Show Me Love,Robyn
1998-04-13 00:00:00,34,Body Bumpin' Yippie-yi-yo,Public Announcement
1998-04-13 00:00:00,35,Deja Vu (uptown Baby),Lord Tariq &amp; Peter Gunz
1998-04-13 00:00:00,36,Amnesia,Chumbawamba
1998-04-13 00:00:00,37,How Do I Live,LeAnn Rimes
1998-04-13 00:00:00,38,Make Em' Say Uhh!,"Master P, Friend &amp;  Silkk The Shocker"
1998-04-13 00:00:00,39,I Don't Want To Wait,Paula Cole
1998-04-13 00:00:00,40,Victory,Puff Daddy &amp; The Family Featuring The Notorious B.i.g.
1998-04-20 00:00:00,1,Torn,Natalie Imbruglia
1998-04-20 00:00:00,2,"Truly,madly,deeply",Savage Garden
1998-04-20 00:00:00,3,All My Life,K-Ci &amp; JoJo
1998-04-20 00:00:00,4,Frozen,Madonna
1998-04-20 00:00:00,5,Sex And Candy,Marcy Playground
1998-04-20 00:00:00,6,My Heart Will Go On,Celine Dion
1998-04-20 00:00:00,7,3 Am,Matchbox 20
1998-04-20 00:00:00,8,I Want You Back,NSync
1998-04-20 00:00:00,9,Gettin' Jiggy Wit It,Will Smith
1998-04-20 00:00:00,10,Nice &amp; Slow,"<img border=""0"" class=""lazyimg"" src=""https://top40-charts.com/images/spacer.gif"" width=""75""/>"
1998-04-20 00:00:00,11,As Long As You Love Me,Backstreet Boys
1998-04-20 00:00:00,12,Everybody (backstreet's Back),Backstreet Boys
1998-04-20 00:00:00,13,You're Still The One,Shania Twain
1998-04-20 00:00:00,14,Together Again,Janet Jackson
1998-04-20 00:00:00,15,Kiss The Rain,Billie Myers
1998-04-20 00:00:00,16,How's It Going To Be,Third Eye Blind
1998-04-20 00:00:00,17,Walkin' On The Sun,Smash Mouth
1998-04-20 00:00:00,18,Bitter Sweet Symphony,Verve
1998-04-20 00:00:00,19,My Father's Eyes,Eric Clapton
1998-04-20 00:00:00,20,Too Close,Next
1998-04-20 00:00:00,21,Brick,Ben Folds Five
1998-04-20 00:00:00,22,You Make Me Wanna...,Usher
1998-04-20 00:00:00,23,Anytime,Brian Mckight
1998-04-20 00:00:00,24,Do You Really Want Me,Robyn
1998-04-20 00:00:00,25,"No, No, No",Destiny's Child
1998-04-20 00:00:00,26,Let's Ride,"Montell Jordan, Master P &amp; Silkk The Shocker"
1998-04-20 00:00:00,27,What You Want,Mase &amp; Total
1998-04-20 00:00:00,28,Body Bumpin' Yippie-yi-yo,Public Announcement
1998-04-20 00:00:00,29,Romeo And Juliet,Sylk-e. Fyne Featuring Chill
1998-04-20 00:00:00,30,Gone Till November,Wyclef Jean
1998-04-20 00:00:00,31,Amnesia,Chumbawamba
1998-04-20 00:00:00,32,Turn Back Time,Aqua
1998-04-20 00:00:00,33,Deja Vu (uptown Baby),Lord Tariq &amp; Peter Gunz
1998-04-20 00:00:00,34,It's All About Me,Mya &amp; Sisqo Of Dru Hill
1998-04-20 00:00:00,35,Make Em' Say Uhh!,"Master P, Friend &amp;  Silkk The Shocker"
1998-04-20 00:00:00,36,Victory,Puff Daddy &amp; The Family Featuring The Notorious B.i.g.
1998-04-20 00:00:00,37,Are You Jimmy Ray?,Jimmy Ray
1998-04-20 00:00:00,38,The Mummers' Dance,Loreena Mckennitt
1998-04-20 00:00:00,39,Show Me Love,Robyn
1998-04-20 00:00:00,40,How Do I Live,LeAnn Rimes
1998-04-27 00:00:00,1,Torn,Natalie Imbruglia
1998-04-27 00:00:00,2,All My Life,K-Ci &amp; JoJo
1998-04-27 00:00:00,3,"Truly,madly,deeply",Savage Garden
1998-04-27 00:00:00,4,Frozen,Madonna
1998-04-27 00:00:00,5,Sex And Candy,Marcy Playground
1998-04-27 00:00:00,6,3 Am,Matchbox 20
1998-04-27 00:00:00,7,I Want You Back,NSync
1998-04-27 00:00:00,8,My Heart Will Go On,Celine Dion
1998-04-27 00:00:00,9,You're Still The One,Shania Twain
1998-04-27 00:00:00,10,Everybody (backstreet's Back),Backstreet Boys
1998-04-27 00:00:00,11,Gettin' Jiggy Wit It,Will Smith
