combo,week,position,artist,song,artist_id,song_id,acousticness,danceability,duration,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,a_cappella,acoustic_pop,adult_standards,afrofuturism,alabama_rap,alberta_country,album_rock,alt_z,alternative_dance,alternative_hip_hop,alternative_metal,alternative_pop,alternative_r&b,alternative_rock,american_folk_revival,anarcho-punk,anti-folk,arkansas_country,arkansas_hip_hop,art_pop,art_rock,asian_american_hip_hop,atl_hip_hop,atl_trap,atlanta_bass,austin_singer-songwriter,australian_country,australian_dance,australian_electropop,australian_hip_hop,australian_house,australian_indie,australian_pop,australian_talent_show,bahamian_pop,barbadian_pop,baroque_pop,bass_house,bass_trap,bassline,baton_rouge_rap,battle_rap,bedroom_pop,bedroom_soul,belgian_dance,belgian_pop,bhangra,big_beat,big_room,black_americana,blues_rock,bossbeat,boston_hip_hop,boston_punk,boston_rock,bounce,bow_pop,boy_band,brill_building_pop,british_invasion,british_soul,britpop,bronx_hip_hop,brooklyn_drill,brostep,bubblegum_dance,cali_rap,canadian_celtic,canadian_contemporary_country,canadian_contemporary_r&b,canadian_country,canadian_hip_hop,canadian_latin,canadian_metal,canadian_old_school_hip_hop,canadian_pop,canadian_pop_punk,canadian_punk,canadian_rock,canadian_singer-songwriter,canadian_trap,candy_pop,cartoon,ccm,celtic,celtic_rock,chamber_pop,chicago_bop,chicago_drill,chicago_indie,chicago_rap,chicano_rap,children's_music,chopped_and_screwed,christian_alternative_rock,christian_indie,christian_music,christian_rock,chutney,classic_bhangra,classic_dubstep,classic_girl_group,classic_rock,clean_comedy,colombian_pop,comedy,comedy_rap,comic,complextro,conscious_hip_hop,contemporary_country,contemporary_r&b,contemporary_vocal_jazz,country,country_dawn,country_gospel,country_pop,country_rap,country_road,country_rock,cowboy_western,cowpunk,crunk,cyberpunk,dance-punk,dance_pop,dance_rock,dancehall,danish_pop,dark_clubbing,dark_pop,deep_acoustic_pop,deep_southern_trap,deep_underground_hip_hop,derby_indie,desi_hip_hop,desi_pop,destroy_techno,detroit_hip_hop,detroit_rock,dfw_rap,dirty_south_rap,disco,dmv_rap,dong-yo,double_drumming,downtempo,drill,dutch_edm,dutch_pop,east_coast_hip_hop,easy_listening,ectofolk,edm,electra,electro,electro_house,electronic_rock,electronic_trap,electronica,electropop,electropowerpop,emo,emo_rap,escape_room,etherpop,eurodance,europop,fake,filter_house,florida_rap,folk,folk-pop,folk_rock,french_indie_pop,french_pop,french_rock,funk,funk_metal,funk_rock,futuristic_swag,g_funk,gambian_hip_hop,gangster_rap,garage_rock,gauze_pop,gen_z_singer-songwriter,german_pop,german_techno,ghanaian_hip_hop,girl_group,glam_metal,glam_rock,glee_club,golden_age_hip_hop,gospel,gospel_r&b,grime,grunge,grunge_pop,hard_rock,hardcore_hip_hop,harlem_hip_hop,hawaiian_hip_hop,heartland_rock,hip_hop,hip_house,hip_pop,hollywood,house,houston_rap,hyphy,idol,indie_pop,indie_pop_rap,indie_poptimism,indie_rock,indie_soul,indiecoustica,indietronica,industrial,industrial_metal,industrial_rock,irish_rock,irish_singer-songwriter,italian_adult_pop,italo_dance,jam_band,jamaican_dancehall,jazz_pop,k-pop,k-pop_boy_group,k-pop_girl_group,k-rap,kentucky_hip_hop,korean_old_school_hip_hop,la_indie,latin_hip_hop,latin_pop,latin_viral_pop,lds_youth,lgbtq+_hip_hop,lilith,lounge,lovers_rock,madchester,maine_hip_hop,medieval_folk,melancholia,melbourne_bounce_international,mellow_gold,melodic_dubstep,melodic_rap,memphis_hip_hop,metal,metropopolis,mexican_classic_rock,mexican_pop,miami_bass,miami_hip_hop,middle_earth,minneapolis_sound,minnesota_hip_hop,mississippi_hip_hop,modern_alternative_pop,modern_alternative_rock,modern_blues_rock,modern_country_rock,modern_folk_rock,modern_indie_pop,modern_power_pop,modern_rock,modern_uplift,nashville_hip_hop,neo-singer-songwriter,neo-synthpop,neo_mellow,neo_soul,neon_pop_punk,new_jack_swing,new_jersey_rap,new_jersey_underground_rap,new_orleans_rap,new_rave,new_romantic,new_wave,new_wave_pop,ninja,north_carolina_hip_hop,norwegian_pop,nouvelle_chanson_francaise,nu_metal,nyc_rap,nz_pop,oakland_hip_hop,ohio_hip_hop,oklahoma_country,old_school_atlanta_hip_hop,old_school_dancehall,old_school_hip_hop,old_school_thrash,omaha_indie,operatic_pop,orchestral_soundtrack,outlaw_country,oxford_indie,panamanian_pop,permanent_wave,philly_rap,piano_rock,pittsburgh_rap,pixie,plugg,pluggnb,political_hip_hop,pop,pop_dance,pop_emo,pop_punk,pop_r&b,pop_rap,pop_rock,pop_soul,post-grunge,post-teen_pop,power_pop,progressive_electro_house,progressive_house,puerto_rican_pop,punk,punk_blues,queens_hip_hop,queer_country,quiet_storm,r&b,rap,rap_conscient,rap_kreyol,rap_latina,rap_metal,rap_rock,redneck,reggae_fusion,reggaeton,reggaeton_colombiano,reggaeton_flow,rhode_island_rap,rock,rock-and-roll,rock_drums,rockabilly,romanian_house,romanian_pop,roots_reggae,sad_rap,salsa,san_diego_rap,scam_rap,scandipop,scottish_singer-songwriter,screamo,seattle_hip_hop,seattle_indie,shimmer_pop,shiver_pop,shoegaze,show_tunes,singer-songwriter,ska,ska_punk,skate_punk,slap_house,sleaze_rock,soca,socal_pop_punk,soft_rock,solo_wave,sophisti-pop,soul,soul_flow,soundtrack,south_african_pop,south_african_rock,south_carolina_hip_hop,southern_hip_hop,st_louis_rap,stomp_and_holler,stomp_pop,supergroup,swedish_electropop,swedish_pop,swedish_synthpop,swing,synthpop,talent_show,tennessee_hip_hop,texas_country,texas_latin_rap,texas_pop_punk,thrash_metal,toronto_rap,traditional_country,trancecore,trap,trap_boricua,trap_latino,trap_queen,trip_hop,tropical,tropical_house,turntablism,uk_alternative_pop,uk_americana,uk_contemporary_r&b,uk_dance,uk_funky,uk_garage,uk_pop,underground_hip_hop,upstate_ny_rap,urban_contemporary,vapor_trap,vapor_twitch,vincy_soca,viral_pop,viral_rap,viral_trap,virginia_hip_hop,vocal_house,vocal_jazz,washington_indie,west_coast_rap,world,worship,yacht_rock,yakut_pop,yodeling
6TcnmlCSxihzWOQJ8k0rNS42et6fnHCw1HIPSrdPprMl,7/7/97,11,Third Eye Blind,Semi-charmed Life,6TcnmlCSxihzWOQJ8k0rNS,42et6fnHCw1HIPSrdPprMl,0.00832,0.64,268360,0.864,0,7,0.123,-6.576,1,0.0314,102.026,4,0.701,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6nzxy2wXs6tLgzEtqOkEi22b29qJRy4asbQNFjPO96XC,7/7/97,12,Monica,For You I Will,6nzxy2wXs6tLgzEtqOkEi2,2b29qJRy4asbQNFjPO96XC,0.243,0.652,294867,0.473,0,0,0.134,-7.981,0,0.0313,123.208,4,0.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1MPcILKoMCJym9KscdYxuM4ACxa9buEUnOdYEoPcnMpi,7/7/97,13,White Town,Your Woman,1MPcILKoMCJym9KscdYxuM,4ACxa9buEUnOdYEoPcnMpi,0.033,0.815,259893,0.605,0.684,5,0.114,-9.118,0,0.0368,102.642,4,0.795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0jJNGWrpjGIHUdTTJiIYeB0z1b34WikhOH9ZxU8QDWcv,7/7/97,15,Wallflowers,One Headlight,0jJNGWrpjGIHUdTTJiIYeB,0z1b34WikhOH9ZxU8QDWcv,0.000655,0.701,312627,0.539,0.005,2,0.0589,-8.968,1,0.0277,107.531,4,0.752,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7m60UAnbgFFNuJbmS6OxTk2skmOCFU64Bg7Ytkgwliwe,7/7/97,16,Sister Hazel,All For You,7m60UAnbgFFNuJbmS6OxTk,2skmOCFU64Bg7Ytkgwliwe,0.0316,0.633,218707,0.754,2.27E-05,8,0.091,-6.495,1,0.0382,137.047,4,0.641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08DLZqQd6XDAVteF9nSEJ12ck13qfgRZ1msyEJlDqzvk,7/7/97,17,Paula Cole,Where Have All The Cowboys Gone?,08DLZqQd6XDAVteF9nSEJ1,2ck13qfgRZ1msyEJlDqzvk,0.0351,0.588,263653,0.826,0,11,0.454,-6.182,0,0.0569,129.021,4,0.621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4vdt8TD56jjQfmxFCmhubX0wJyFu6JHwUoKQN5X3uzVe,7/7/97,18,Omc,How Bizarre,4vdt8TD56jjQfmxFCmhubX,0wJyFu6JHwUoKQN5X3uzVe,0.269,0.783,224200,0.676,0,0,0.5,-7.737,1,0.0469,124.922,4,0.824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2m5qeo6wKvWP9RIyShtGUK6dbQJo0gD0X8Pbpl9itIEj,7/7/97,19,Raybon Brothers,Butterfly Kisses,2m5qeo6wKvWP9RIyShtGUK,6dbQJo0gD0X8Pbpl9itIEj,0.533,0.354,284920,0.368,0,10,0.0856,-9.617,1,0.0265,84.197,4,0.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3AO6RTDA16mg8czQI5Y9K075HZ6Wxnw8xbgz6HU9kKCS,7/7/97,20,Duncan Sheik,Barely Breathing,3AO6RTDA16mg8czQI5Y9K0,75HZ6Wxnw8xbgz6HU9kKCS,0.0281,0.482,254547,0.807,0,0,0.177,-6.976,1,0.0457,187.918,4,0.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59wfkuBoNyhDMQGCljbUbA1yy2DlSDtEt90d54rPDPXz,7/7/97,21,Diddy,I'll Be Missing You,59wfkuBoNyhDMQGCljbUbA,1yy2DlSDtEt90d54rPDPXz,0.111,0.833,306560,0.619,2.13E-05,7,0.159,-5.595,1,0.0538,109.92,4,0.901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
